text,label,avg_rms,rms_std_dev,silence_ratio,had_long_silence,call_duration_sec,call_hour,speaker_switches,noise_floor_db,speech_rate_wpm,dtmf_detected
"Good afternoon, your account shows suspicious activity please verify your identity to restore access",7,0,0,0,0,0,12,0,0,0,0
Hello I'm calling from the real estate agency about the property you inquired about,0,0,0,0,0,0,12,0,0,0,0
"Maybe I can withdraw this a little bit We made the new agreement Just listen, please",9,0,0,0,0,0,12,0,0,0,0
Security verification needed confirm your address and date of birth to proceed,7,0,0,0,0,0,12,0,0,0,0
"Hello, urgent press one now to speak with a specialist about your financial situation",6,0,0,0,0,0,12,0,0,0,0
This is your internet service provider calling about malicious traffic from your IP,2,0,0,0,0,0,12,0,0,0,0
Congratulations you have won the national lottery claim your prize of 50000 dollars without delay,4,0,0,0,0,0,12,0,0,0,0
Calling to confirm your delivery will arrive between 2 and 4 this afternoon,0,0,0,0,0,0,12,0,0,0,0
Final IRS notice an arrest warrant has been issued in your name for tax fraud time is running out.,1,0,0,0,0,0,12,0,0,0,0
Notice: apple security team calling your device has been compromised we need remote access do not delay.,2,0,0,0,0,0,12,0,0,0,0
Your computer has been hacked our security team detected unauthorized access,2,0,0,0,0,0,12,0,0,0,0
Warning: important security update please confirm your account details to stay protected,7,0,0,0,0,0,12,0,0,0,0
"Hi, charity foundation calling your donation will help children in need donate today",10,0,0,0,0,0,12,0,0,0,0
"Good afternoon, health insurance marketplace your enrollment period is ending sign up right now",8,0,0,0,0,0,12,0,0,0,0
"Hi, federal tax authorities are issuing a warrant for your arrest for unpaid taxes",1,0,0,0,0,0,12,0,0,0,0
Alert: this call is about your home security system press one to learn about upgrades,6,0,0,0,0,0,12,0,0,0,0
Microsoft calling we have received error logs from your computer indicating virus,2,0,0,0,0,0,12,0,0,0,0
Because I'm the only one Who you are I'm waiting So update me I'm saying to you that I'm,9,0,0,0,0,0,12,0,0,0,0
Automated call your medical alert device needs immediate attention press one,6,0,0,0,0,0,12,0,0,0,0
Bank calling your account has been placed on hold pending identity verification this is your final notice.,3,0,0,0,0,0,12,0,0,0,0
Social security benefits suspension notice call to verify your identity without delay,5,0,0,0,0,0,12,0,0,0,0
This is a reminder your car service appointment is scheduled for Monday morning,0,0,0,0,0,0,12,0,0,0,0
Alert: national sweepstakes commission calling you won 10000 dollars claim your prize,4,0,0,0,0,0,12,0,0,0,0
MICROSOFT partner calling your computer will be shut down remotely if not fixed now,2,0,0,0,0,0,12,0,0,0,0
Warning: bANK security team we detected unauthorized access to your account verify now,3,0,0,0,0,0,12,0,0,0,0
Alert: calling about your health insurance you may qualify for a free plan with no premium,8,0,0,0,0,0,12,0,0,0,0
Congratulations you have won the national lottery claim your prize of 7500 dollars now,4,0,0,0,0,0,12,0,0,0,0
Important: hi calling from the hotel to confirm your reservation for next weekend,0,0,0,0,0,0,12,0,0,0,0
"Attention, your bank account has been flagged for suspicious activity please verify immediately",3,0,0,0,0,0,12,0,0,0,0
"Hello, windows technical support your PC is sending error reports indicating malware infection",2,0,0,0,0,0,12,0,0,0,0
"Hello, tech support calling your firewall has been disabled by malware call to restore",2,0,0,0,0,0,12,0,0,0,0
Federal benefits office your social security payments have been suspended,5,0,0,0,0,0,12,0,0,0,0
"Good morning, bank of America security alert your account has been suspended verify your information",3,0,0,0,0,0,12,0,0,0,0
Hello calling from the travel agency your itinerary documents are ready,0,0,0,0,0,0,12,0,0,0,0
Account alert please confirm your billing information to avoid service interruption,7,0,0,0,0,0,12,0,0,0,0
"Receive the book No, I'm telling you I'm telling you that first you had to deposit, receive the bonus This is this and that's great Yeah, we agreed to that",9,0,0,0,0,0,12,0,0,0,0
"But everything should be, you know, should be done according to the law and see like this because you can You can't provide a financial services if you don't have the right license and even The company You have the proper right to get to the market Because I'm a national",9,0,0,0,0,0,12,0,0,0,0
Hello this is Dr Smith's office calling to confirm your appointment tomorrow at 3pm,0,0,0,0,0,0,12,0,0,0,0
Free cruise winner alert you have qualified for an all expenses paid vacation,4,0,0,0,0,0,12,0,0,0,0
Urgent message from the Internal Revenue Service you owe 2500 dollars in back taxes,1,0,0,0,0,0,12,0,0,0,0
"Good afternoon, medicare supplement plan calling you are eligible for dental and vision coverage free",8,0,0,0,0,0,12,0,0,0,0
Free cruise winner alert you have qualified for an all expenses paid vacation,4,0,0,0,0,0,12,0,0,0,0
Hello calling from the dental office to remind you about your cleaning next week,0,0,0,0,0,0,12,0,0,0,0
Your credit card number has been used fraudulently we need to verify your identity,3,0,0,0,0,0,12,0,0,0,0
"Hi, social security benefits suspension notice call to VERIFY your identity now time is running out.",5,0,0,0,0,0,12,0,0,0,0
Warning: federal tax lien alert the IRS is placing a hold on your assets for unpaid taxes do not delay.,1,0,0,0,0,0,12,0,0,0,0
Important security update please confirm your account details to stay protected,7,0,0,0,0,0,12,0,0,0,0
Alert: police benevolent fund calling please support your local officers with a donation,10,0,0,0,0,0,12,0,0,0,0
Tech support calling we detected suspicious activity on your device act today,2,0,0,0,0,0,12,0,0,0,0
We need to verify your identity please confirm your email and password now,7,0,0,0,0,0,12,0,0,0,0
"Good morning, this is the library notifying you that your reserved book is now available",0,0,0,0,0,0,12,0,0,0,0
Alert: social security fraud detected your number is being used by multiple people failure to respond will have consequences.,5,0,0,0,0,0,12,0,0,0,0
Notice: your insurance premium can be reduced to almost nothing call to find out how,8,0,0,0,0,0,12,0,0,0,0
"That's because you have probably open trades Let me check another So, and I see in spending",9,0,0,0,0,0,12,0,0,0,0
Urgent press one now to speak with a specialist about your financial situation,6,0,0,0,0,0,12,0,0,0,0
Health insurance enrollment deadline calling make sure you have coverage by end of month,8,0,0,0,0,0,12,0,0,0,0
Alert: medicare supplement plan calling you are eligible for dental and vision coverage free,8,0,0,0,0,0,12,0,0,0,0
Charity calling we accept credit card donations please have your card ready,10,0,0,0,0,0,12,0,0,0,0
"Good morning, charity foundation calling your donation will help children in need donate right now act now.",10,0,0,0,0,0,12,0,0,0,0
Hi this is Sarah from HR calling about your benefits enrollment deadline,0,0,0,0,0,0,12,0,0,0,0
Notice: this is an important notification regarding your utilities press one now,6,0,0,0,0,0,12,0,0,0,0
"Yeah, let's do it Let's do it So let's wait So we do it now What we do now",9,0,0,0,0,0,12,0,0,0,0
"Attention, this automated system is calling about your expiring insurance policy press one",6,0,0,0,0,0,12,0,0,0,0
"um And well, uh as well uh as spoke uh about well, um our possible uh future and so well, as uh they told uh you yesterday, um they told like me like you know what kind so of bonuses uh are you like talking about so You will like not see you know anything for um the next um two years uh at least I mean, you as an investor, they will not give any food bonus But then I can withdraw all any time",9,0,0,0,0,0,12,0,0,0,0
You are a winner in our customer appreciation lottery call to claim your free money,4,0,0,0,0,0,12,0,0,0,0
Alert: help victims of the flood donate to our relief fund tax deductible donation,10,0,0,0,0,0,12,0,0,0,0
SSN fraud alert law enforcement has flagged your number for investigation,5,0,0,0,0,0,12,0,0,0,0
Your password must be reset immediately to protect your account verify now,7,0,0,0,0,0,12,0,0,0,0
International aid organization calling donate to help refugees in crisis today,10,0,0,0,0,0,12,0,0,0,0
Calling from the blood bank to thank you for your recent donation,0,0,0,0,0,0,12,0,0,0,0
Notice: your profile needs to be updated to confirm your identity click the link now act now.,7,0,0,0,0,0,12,0,0,0,0
Warning: sSA calling your social security number is about to be permanently deactivated,5,0,0,0,0,0,12,0,0,0,0
Charity calling we accept credit card donations please have your card ready,10,0,0,0,0,0,12,0,0,0,0
Automated call your medical alert device needs immediate attention press one,6,0,0,0,0,0,12,0,0,0,0
Please update and verify your account information to prevent unauthorized access,7,0,0,0,0,0,12,0,0,0,0
"If that's that is the point So, like I said, if there is your choice, then okay, if you cannot use the funds that you already have on your bank account Well, it's not my choice I want to work with you",9,0,0,0,0,0,12,0,0,0,0
Could I ask you someone teams He can play with you frequently You take time offshore can I play against you Do you want to see him,9,0,0,0,0,0,12,0,0,0,0
This is Google security your account has been accessed from unknown location,2,0,0,0,0,0,12,0,0,0,0
This is customer service following up on your recent support ticket,0,0,0,0,0,0,12,0,0,0,0
Important automated alert regarding recent activity on your account press one,6,0,0,0,0,0,12,0,0,0,0
Tech support department we found malware on your device you must act immediately,2,0,0,0,0,0,12,0,0,0,0
Warning: good morning calling from the school to let you know about the schedule change,0,0,0,0,0,0,12,0,0,0,0
Charity foundation calling your donation will help children in need donate immediately,10,0,0,0,0,0,12,0,0,0,0
Humanitarian relief organization calling donate now to feed starving families,10,0,0,0,0,0,12,0,0,0,0
Your device has been flagged by our security systems for suspicious activity,2,0,0,0,0,0,12,0,0,0,0
"Hello, insurance enrollment specialist your employer plan has changed act today for coverage",8,0,0,0,0,0,12,0,0,0,0
Alert: hi this is Tom from the repair shop your device is ready to be picked up,0,0,0,0,0,0,12,0,0,0,0
Important security update please confirm your account details to stay protected,7,0,0,0,0,0,12,0,0,0,0
Fundraising call for local hospital please donate to help patients in need,10,0,0,0,0,0,12,0,0,0,0
International aid organization calling donate to help refugees in crisis now do not delay.,10,0,0,0,0,0,12,0,0,0,0
Confirm your account ownership by providing your username and password now,7,0,0,0,0,0,12,0,0,0,0
Citibank calling your account will be permanently locked unless you confirm your details,3,0,0,0,0,0,12,0,0,0,0
"Hello, sSN alert your social security number has been linked to criminal activity",5,0,0,0,0,0,12,0,0,0,0
This is the IRS your request for extension has been denied you must pay immediately,1,0,0,0,0,0,12,0,0,0,0
Your account login has been flagged confirm your password to restore access failure to respond will have consequences.,7,0,0,0,0,0,12,0,0,0,0
"Hello, mega prize winner alert you won a luxury cruise for two call to confirm your prize",4,0,0,0,0,0,12,0,0,0,0
Please confirm your account details to complete the security update required at once,7,0,0,0,0,0,12,0,0,0,0
"Attention, charity drive calling your donation goes directly to hungry children overseas time is running out.",10,0,0,0,0,0,12,0,0,0,0
We need to VERIFY your identity please confirm your email and password now,7,0,0,0,0,0,12,0,0,0,0
Your profile needs to be updated to confirm your identity click the link without delay time is running out.,7,0,0,0,0,0,12,0,0,0,0
"Attention, tech support division your computer is sending spam emails without your knowledge failure to respond will have consequences.",2,0,0,0,0,0,12,0,0,0,0
